"grid_id","OBJECTID","PROVINSI","Shape_Leng","Shape_Area","spbu_count","gi_star","gi_pvalue","hotspot_category","hotspot_simplified"
738,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.22064201738906,0.222221590195614,"Not Significant","Not Significant"
739,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-0.70529183848976,0.480628638464409,"Not Significant","Not Significant"
740,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.404916583486079,0.685538828080697,"Not Significant","Not Significant"
741,6,"DKI JAKARTA",3.12368876768,0.05342566794,5,-0.189285700972615,0.849868901715409,"Not Significant","Not Significant"
742,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.450640574869257,0.652248618149103,"Not Significant","Not Significant"
743,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.39062655442204,0.164338699674862,"Not Significant","Not Significant"
744,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-0.791815831699383,0.428468069725688,"Not Significant","Not Significant"
745,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-0.620727053778624,0.53477922596442,"Not Significant","Not Significant"
746,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.062693720143945,0.950010398157085,"Not Significant","Not Significant"
747,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.490472299321613,0.623799726831725,"Not Significant","Not Significant"
748,6,"DKI JAKARTA",3.12368876768,0.05342566794,8,0.327289521968479,0.743448916693519,"Not Significant","Not Significant"
749,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,1.51788267023087,0.129043979426724,"Not Significant","Not Significant"
750,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,1.51788267023087,0.129043979426724,"Not Significant","Not Significant"
751,6,"DKI JAKARTA",3.12368876768,0.05342566794,12,0.160154705546357,0.872759208485752,"Not Significant","Not Significant"
752,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,2.46190238103208,0.013820227652046,"Hot Spot (95% confidence)","Hot Spot"
753,6,"DKI JAKARTA",3.12368876768,0.05342566794,14,0.67847332613928,0.497471630706026,"Not Significant","Not Significant"
754,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.51714088934802,0.129231116539158,"Not Significant","Not Significant"
755,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.022861995691589,0.981760355510784,"Not Significant","Not Significant"
756,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.747139446828214,0.454979391098609,"Not Significant","Not Significant"
757,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,0.408667310808886,0.682783826302684,"Not Significant","Not Significant"
